iso3,country,year,indicator,indicator_short,layer,value,years_since,region,income_group,nis_readiness_score,layer1_score,layer2_score
SDGRC_ESCAP_ECO,ESCAP_ECO (ECO),2024,IM_DTP3,DTP3 Coverage,Layer 2,86.0,0,,,5.0,0.0,10.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,94.1,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.9,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,16.0176,1,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,4.8517,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,10.1457,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,NT_BF_EXBF,Excl. BF,Layer 1,35.2145,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2020,NT_BW_LBW,Low Birth Weight,Layer 1,5.5766,4,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,43.2894,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,60.4901,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,72.3515,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_EUROPE,ESCAP_Europe (Europe),2024,IM_DTP3,DTP3 Coverage,Layer 2,92.0,0,,,5.0,0.0,10.0
SDGRC_ESCAP_LATIN_AMERICA,ESCAP_Latin America (LAC),2024,IM_DTP3,DTP3 Coverage,Layer 2,82.0,0,,,5.0,0.0,10.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,IM_DTP3,DTP3 Coverage,Layer 2,84.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,53.1,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,76.9,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,38.1489,1,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,28.5629,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,2.3346,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,42.466,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_BF_EXBF,Excl. BF,Layer 1,55.7958,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2020,NT_BW_LBW,Low Birth Weight,Layer 1,19.9998,4,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,26.0699,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,33.9361,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,60.1283,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,IM_DTP3,DTP3 Coverage,Layer 2,80.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,68.3,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,87.4,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,34.7733,1,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,21.8559,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,5.1277,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,48.5597,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_BF_EXBF,Excl. BF,Layer 1,48.3561,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2020,NT_BW_LBW,Low Birth Weight,Layer 1,13.2591,4,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,26.1427,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,38.289,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,56.0794,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2024,IM_DTP3,DTP3 Coverage,Layer 2,93.0,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,89.0,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.6,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,27.3554,1,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,6.151,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,7.5737,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),2020,NT_BW_LBW,Low Birth Weight,Layer 1,6.7636,4,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_NORTH_AMERICA,ESCAP_North America (NAM),2024,IM_DTP3,DTP3 Coverage,Layer 2,94.0,0,,,5.0,0.0,10.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2024,IM_DTP3,DTP3 Coverage,Layer 2,75.0,0,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,63.3,0,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,89.0,0,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,28.2039,1,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,21.8018,0,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,5.7839,0,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2020,NT_BW_LBW,Low Birth Weight,Layer 1,12.2502,4,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,33.2042,0,,,53.33333333333333,66.66666666666666,40.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2024,IM_DTP3,DTP3 Coverage,Layer 2,73.0,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,77.6,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,88.6,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,16.8513,1,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,20.7683,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,19.9719,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PACIFIC,ESCAP_PACIFIC (PAC),2020,NT_BW_LBW,Low Birth Weight,Layer 1,11.9302,4,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2024,IM_DTP3,DTP3 Coverage,Layer 2,51.0,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,60.6,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,77.4,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,28.8694,1,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,41.5076,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,15.9924,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_PIDE,ESCAP_Pacific island developing economies (PIDE),2020,NT_BW_LBW,Low Birth Weight,Layer 1,17.9386,4,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,IM_DTP3,DTP3 Coverage,Layer 2,92.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,62.8,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,87.8,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,50.4351,1,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,32.304,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.1752,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,37.7055,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_BF_EXBF,Excl. BF,Layer 1,59.5299,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2020,NT_BW_LBW,Low Birth Weight,Layer 1,24.7804,4,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,13.56,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,23.3948,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SAARC,ESCAP_SAARC (SAARC),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,43.2573,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,IM_DTP3,DTP3 Coverage,Layer 2,80.0,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,80.5,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,94.1,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,24.1892,1,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,22.7346,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.3263,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,50.3334,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2020,NT_BW_LBW,Low Birth Weight,Layer 1,12.0128,4,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SEA,ESCAP_South-East Asia (SEA),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,50.7002,0,,,58.33333333333333,66.66666666666666,50.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2024,IM_DTP3,DTP3 Coverage,Layer 2,60.0,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,62.8,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,79.9,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,25.6781,1,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,36.8418,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,13.2229,0,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SIDS,ESCAP_Small Islands Developing States,2020,NT_BW_LBW,Low Birth Weight,Layer 1,17.0849,4,,,48.33333333333333,66.66666666666666,30.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,IM_DTP3,DTP3 Coverage,Layer 2,92.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,64.6,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,88.4,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,48.4965,1,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,30.6097,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.2949,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,38.6688,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_BF_EXBF,Excl. BF,Layer 1,58.9762,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2020,NT_BW_LBW,Low Birth Weight,Layer 1,24.0011,4,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,13.56,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,23.3948,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_SSWA,ESCAP_South and South-West Asia (SSWA),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,43.2573,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_HIGH,ESCAP_WB High Income Economies,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,,,43.33333333333333,66.66666666666666,20.0
SDGRC_ESCAP_WB_HIGH,ESCAP_WB High Income Economies,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.6,0,,,43.33333333333333,66.66666666666666,20.0
SDGRC_ESCAP_WB_HIGH,ESCAP_WB High Income Economies,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,19.8834,1,,,43.33333333333333,66.66666666666666,20.0
SDGRC_ESCAP_WB_HIGH,ESCAP_WB High Income Economies,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,4.2164,0,,,43.33333333333333,66.66666666666666,20.0
SDGRC_ESCAP_WB_HIGH,ESCAP_WB High Income Economies,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,8.7184,0,,,43.33333333333333,66.66666666666666,20.0
SDGRC_ESCAP_WB_HIGH,ESCAP_WB High Income Economies,2020,NT_BW_LBW,Low Birth Weight,Layer 1,8.4249,4,,,43.33333333333333,66.66666666666666,20.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,IM_DTP3,DTP3 Coverage,Layer 2,67.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,44.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,77.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,38.4893,1,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,36.8968,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.179,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,47.7,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_BF_EXBF,Excl. BF,Layer 1,63.3,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2020,NT_BW_LBW,Low Birth Weight,Layer 1,18.5961,4,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,6.8,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,14.8,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOW,ESCAP_WB Low Income Economies,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,33.6,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,IM_DTP3,DTP3 Coverage,Layer 2,91.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,67.2,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,89.0,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,46.2749,1,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,30.3329,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.5518,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,38.0113,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_BF_EXBF,Excl. BF,Layer 1,56.8814,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2020,NT_BW_LBW,Low Birth Weight,Layer 1,23.0183,4,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,17.0802,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,27.2929,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_LOWER_MID,ESCAP_WB Lower Middle Income Economies,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,47.292,0,,,76.66666666666667,83.33333333333334,70.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2024,IM_DTP3,DTP3 Coverage,Layer 2,92.0,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,88.5,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,98.8,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,19.3213,1,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,9.5503,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,8.0523,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2024,NT_BF_EXBF,Excl. BF,Layer 1,35.4679,0,,,71.66666666666667,83.33333333333334,60.0
SDGRC_ESCAP_WB_UPPER_MID,ESCAP_WB Upper Middle Income Economies,2020,NT_BW_LBW,Low Birth Weight,Layer 1,7.3538,4,,,71.66666666666667,83.33333333333334,60.0
